PDCE,Pdc Energy Inc,16.16,0.4,2.54%,2864,98.90%,1.10%,88.5,15:07 ET
NEWR,New Relic Inc,55.35,-0.42,-0.75%,2861,30.10%,69.90%,0.4305,15:07 ET
PAYC,Paycom Software Inc,298.58,-3.47,-1.15%,2854,45.00%,55.00%,0.816677276,15:05 ET
WW,Weight Watchers International Inc,24.89,0.48,1.97%,2839,17.70%,82.30%,0.215325342,15:07 ET
AMSC,Amer Superconductor,11.07,0.69,6.65%,2829,0.60%,99.40%,0.005687878,15:07 ET
ATNM,Actinium Pharmaceuticals Inc,0.426,-0.1403,-24.77%,2826,0.20%,99.80%,0.00212766,15:05 ET
ORC,Orchid Island Capital Inc,4.97,-0.09,-1.78%,2825,1.30%,98.70%,0.013271162,15:01 ET
PANW,Palo Alto Networks Inc,264.26,0.16,0.06%,2803,33.10%,66.90%,0.495731057,15:06 ET
LCA,Landcadia Holdings II Inc Cl A,11.99,0.29,2.48%,2775,22.10%,77.90%,0.283533765,15:04 ET
BAX,Baxter International Inc,79.89,-0.57,-0.71%,2763,28.50%,71.50%,0.398987342,15:07 ET
ALK,Alaska Air Group,36.58,0.82,2.29%,2752,24.90%,75.10%,0.331398162,15:07 ET
MCRB,Seres Theraptc,4.39,0.08,1.86%,2743,62.70%,37.30%,1.681329423,15:06 ET
WELL,Welltower Inc,57.04,3.89,7.32%,2734,60.40%,39.60%,1.526802218,15:07 ET
UN,Unilever NV,59,-0.9,-1.50%,2689,38.80%,61.20%,0.632665452,15:07 ET
VMW,Vmware Inc,143.9,-2,-1.37%,2683,19.20%,80.80%,0.236975565,15:07 ET
DHI,D.R. Horton,67.55,-0.54,-0.79%,2671,22.60%,77.40%,0.291586074,15:07 ET
MITT,Ag Mortgage Investment Trust,2.61,0.02,0.77%,2654,12.10%,87.90%,0.137591084,15:04 ET
TWO,Two Harbors Investments Corp,5.25,-0.32,-5.75%,2653,12.70%,87.30%,0.14600432,15:05 ET
RCII,Rent-A-Center Inc,31.62,-0.09,-0.28%,2619,11.00%,89.00%,0.124034335,15:07 ET
TEN,Tenneco Automotive,7.42,-1.19,-13.82%,2602,19.70%,80.30%,0.245572044,15:02 ET
AAWW,Atlas Air Ww,54.14,-3.61,-6.25%,2593,20.10%,79.90%,0.252052149,15:06 ET
WDAY,Workday Inc,183.24,-0.75,-0.41%,2586,27.70%,72.30%,0.382887701,15:06 ET
TEAM,Atlassian Cls A Ord,178.02,-2.48,-1.37%,2586,38.20%,61.80%,0.618272841,15:07 ET
LB,L Brands Inc,25.41,-0.11,-0.43%,2571,80.70%,19.30%,4.193939394,15:07 ET
BPY,Brookfield Property Partners L,11.49,-0.12,-1.03%,2543,70.70%,29.30%,2.408847185,15:07 ET
DXCM,Dexcom,437.11,-14.68,-3.25%,2532,38.00%,62.00%,0.61376673,15:07 ET
MCHP,Microchip Technology,98.95,0.45,0.46%,2520,36.20%,63.80%,0.56813939,15:06 ET
VSLR,Vivint Solar Inc,25.51,-0.06,-0.23%,2517,28.00%,72.00%,0.389839867,15:06 ET
SNE,Sony Corp,80.65,-0.6,-0.74%,2511,17.50%,82.50%,0.211872587,15:06 ET
ARR,Armour Residential R,9.41,-0.07,-0.74%,2497,4.30%,95.70%,0.0452072,15:04 ET
CIEN,Ciena Corp,60.81,0.89,1.49%,2494,17.70%,82.30%,0.21539961,15:07 ET
SKX,Skechers U.S.A.,28.69,-1.21,-4.05%,2491,8.30%,91.70%,0.090630473,15:07 ET
UAA,Under Armour,10.28,-0.33,-3.11%,2466,27.50%,72.50%,0.3784237,15:05 ET
BOX,Box Inc,17.7,-0.7,-3.80%,2464,6.30%,93.70%,0.067590988,15:07 ET
VIRT,Virtu Financial Cm A,24.73,-0.15,-0.60%,2464,6.70%,93.30%,0.071770335,15:06 ET
CLDR,Cloudera Inc,11.62,-0.24,-2.02%,2456,10.20%,89.80%,0.113327289,15:07 ET
FNV,Franco Nev Corp,155.31,-5.25,-3.27%,2455,29.70%,70.30%,0.422363847,15:07 ET
PRGO,Perrigo Company,49.77,-2.21,-4.25%,2451,6.20%,93.80%,0.066579634,15:06 ET
SYF,Synchrony Financial,23.11,-0.22,-0.94%,2442,55.50%,44.50%,1.248618785,15:06 ET
TNDM,Tandem Diabetes Care,105.25,-2.5,-2.32%,2438,10.70%,89.30%,0.120404412,15:05 ET
BBY,Best Buy Company,102.48,0.57,0.56%,2428,42.30%,57.70%,0.734285714,15:07 ET
TRXC,Transenterix Inc,0.4549,-0.0258,-5.37%,2426,2.20%,97.80%,0.022765599,15:03 ET
DXC,Dxc Technology Company,18.67,0.19,1.03%,2423,12.80%,87.20%,0.146710838,15:07 ET
SYY,Sysco Corp,56.24,1.25,2.27%,2418,49.90%,50.10%,0.996696945,15:07 ET
BIIB,Biogen Inc,276.85,0.68,0.25%,2401,22.20%,77.80%,0.285331906,15:07 ET
